5/15/2020,0.4,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.3,0.7,2.5,0.5,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,0.3,0.1,0.1,0.1,0.1,0.1,0.1
5/14/2020,0.1,0.1,0.2,0.4,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.5,0.1,0.1,0.1,0.0,0.0,0.1,0.2,2.6,1.7,0.1,0.1,0.1,0.7,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.6,0.3,0.3,0.4,0.3,0.1,0.2
5/13/2020,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,2.2,2.5,1.3,0.0,0.1,0.7,0.0,0.0,0.1,0.1,0.1,0.6,0.0,0.1,0.1,0.1,0.2,0.2,0.7,0.2,0.2,0.7,0.8,0.3,0.3,0.3,0.7,0.1
5/12/2020,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.5,0.1,0.1,0.1,0.1,0.1,0.3,2.1,2.4,0.1,0.0,0.1,0.6,0.1,0.1,0.0,0.0,0.1,0.6,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.6,0.0,0.0,0.1,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.3,0.4
5/11/2020,0.2,0.2,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,1.4,2.5,1.7,0.1,0.1,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.7,0.1,0.1,0.1,0.1,0.2,0.3,1.1,0.3,1.0,0.3,0.3,0.2,0.2,0.6,0.1
5/10/2020,0.7,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.7,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.8,0.2,0.2,0.2,0.2,0.8,0.8,2.2,2.0,0.2,0.2,1.0,0.5,0.8,0.8,0.2,0.2,0.2,0.2,0.2,0.7,0.2
5/9/2020,0.1,0.1,0.0,0.1,0.4,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,0.0,0.1,0.1,0.3,0.3,0.2,0.2,0.2,0.7,0.3,2.6,2.6,0.9,0.2,1.2,0.3,0.6,0.2,0.8,0.2,0.2,0.7,0.3,0.2,0.2,0.2,0.2,0.4,0.5,0.3,0.3,0.3,0.2
5/8/2020,0.4,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.6,0.2,2.5,2.6,2.7,1.5,0.3,1.0,0.9,0.2,0.2,0.8,0.2,0.4,0.2,0.2,0.6,0.2,0.2,0.2,1.1,0.7,2.5,0.9,0.3,0.3,0.8,0.3,0.2,0.0
5/7/2020,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.2,0.2,0.2,0.2,0.2,1.9,2.6,2.6,1.3,0.8,0.2,0.1,0.7,0.1,0.3,0.2,0.2,0.8,0.2,0.2,0.9,0.8,1.3,1.5,0.9,0.3,0.3,0.7,0.3,0.6,0.4
5/6/2020,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.3,0.3,0.2,0.2,0.2,0.2,1.0,2.5,2.6,1.3,1.6,2.4,0.2,1.1,0.2,0.2,0.2,0.2,0.2,0.8,0.3,0.3,0.3,0.3,0.3,0.2,0.8,0.1
5/5/2020,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.7,0.2,0.2,0.2,0.4,0.2,0.7,2.5,1.6,0.2,0.3,0.4,1.0,1.5,0.3,1.2,1.1,1.0,0.8,0.4,0.2,0.2,0.2,0.2,0.2,0.7,0.1
5/4/2020,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.3,0.2,0.2,0.7,0.4,2.6,1.9,0.7,1.4,0.2,0.1,0.2,0.6,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.2,0.7,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.7
5/3/2020,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.5,0.1,0.1,0.2,0.3,0.3,0.5,2.7,2.2,0.3,0.8,0.1
5/2/2020,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.3,0.1,0.1,1.7,2.4,1.6,0.1,0.1,0.7,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1
5/1/2020,0.3,0.2,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.9,1.5,2.5,2.4,0.8,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0.1,0.1,0.1,0.1,0.1,1.0,0.2,1.1,0.6,0.3,1.2,0.5,0.4,0.4,0.4,0.8
4/30/2020,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.1,2.6,1.3,0.1,0.1,0.1,0.8,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.6,0.2,0.3,0.2,0.3,0.3
4/29/2020,0.2,0.1,0.1,0.5,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.5,0.1,0.1,0.1,0.1,0.0,1.6,2.6,1.0,0.1,0.1,0.6,0.2,0.1,0.1,0.1,0.1,0.1,0.6,0.1,0.1,0.1,0.1,0.1,0.1,0.8,0.2,0.3,0.3,0.4,0.8,0.3,0.3,0.3,0.1
4/28/2020,0.1,0.2,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.7,2.6,2.0,0.0,0.8,0.1,0.1,0.1,0.1,0.1,0.6,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.8,0.3,0.4,1.1,0.3,0.3,0.3,0.3,0.3,0.8
4/27/2020,0.3,0.7,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.5,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.3,2.5,2.3,0.1,0.1,0.3,0.6,0.1,0.1,0.1,0.1,0.1,0.3,0.3,0.1,0.1,0.0,0.1,0.2,0.9,0.4,0.8,1.2,0.6,0.6,0.5,0.4,0.7,0.2
